time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,pitch,yaw_rate,roll_rate,pitch_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,current_gear,engine_omega,engine_torque,tc_inp_tor,tc_out_tor,tc_out_omg,tc_sr,
+6.06000000e+00,+0.00000000e+00,+3.49960630e+01,+4.13532473e-01,+1.22441612e+01,+1.11449746e-02,+1.65688994e+00,-5.34281438e-04,+1.39331140e-02,-1.02094712e-02,-4.59233212e-03,+1.89260256e-03,+1.42210068e-03,+1.64476193e-03,-7.31736734e-03,+9.41974236e-03,-8.31385118e-03,-1.55682985e-03,+5.20019148e-03,+2.69263076e+01,+2.69379652e+01,+2.69207373e+01,+2.69332154e+01,+1.43389029e-02,+1.52136269e-02,+1.55479224e-02,+1.63864947e-02,+5.55347751e+02,+3,+2.65825645e+02,+3.73899510e+02,+2.92839992e+02,+3.84534128e+02,+1.68397220e+02,+6.33485526e-01,
+6.07000000e+00,+0.00000000e+00,+3.51185723e+01,+4.15348281e-01,+1.22607185e+01,+1.11363579e-02,+1.65455532e+00,-5.35324097e-04,+1.39518592e-02,-1.01953703e-02,-4.57571041e-03,+1.89014224e-03,+1.41532403e-03,+1.64118527e-03,-7.31086320e-03,+9.40660220e-03,-8.30523965e-03,-1.55408687e-03,+5.19706591e-03,+2.69623866e+01,+2.69740301e+01,+2.69567705e+01,+2.69692413e+01,+1.43412984e-02,+1.52128214e-02,+1.55486729e-02,+1.63841296e-02,+5.54625521e+02,+3,+2.65828286e+02,+3.73778385e+02,+2.92718946e+02,+3.84030340e+02,+1.68622575e+02,+6.34326995e-01,
+6.08000000e+00,+0.00000000e+00,+3.52412469e+01,+4.17168615e-01,+1.22772525e+01,+1.11277212e-02,+1.65222533e+00,-5.35916275e-04,+1.39705805e-02,-1.01813358e-02,-4.55912476e-03,+1.88768454e-03,+1.40875659e-03,+1.63764920e-03,-7.30437330e-03,+9.39348906e-03,-8.29664590e-03,-1.55135652e-03,+5.19393286e-03,+2.69984143e+01,+2.70100434e+01,+2.69927523e+01,+2.70052156e+01,+1.43436933e-02,+1.52120209e-02,+1.55494281e-02,+1.63817746e-02,+5.53904879e+02,+3,+2.65830922e+02,+3.73657512e+02,+2.92598149e+02,+3.83527662e+02,+1.68847609e+02,+6.35167248e-01,
+6.09000000e+00,+0.00000000e+00,+3.53640867e+01,+4.18993476e-01,+1.22937632e+01,+1.11190672e-02,+1.64990005e+00,-5.36409651e-04,+1.39892778e-02,-1.01673654e-02,-4.54257479e-03,+1.88522916e-03,+1.40240803e-03,+1.63415053e-03,-7.29789575e-03,+9.38040323e-03,-8.28806935e-03,-1.54863850e-03,+5.19079234e-03,+2.70343906e+01,+2.70460054e+01,+2.70286830e+01,+2.70411386e+01,+1.43460875e-02,+1.52112252e-02,+1.55501872e-02,+1.63794289e-02,+5.53185812e+02,+3,+2.65833553e+02,+3.73536890e+02,+2.92477599e+02,+3.83026089e+02,+1.69072322e+02,+6.36006289e-01,
+6.10000000e+00,+0.00000000e+00,+3.54870915e+01,+4.20822863e-01,+1.23102507e+01,+1.11103982e-02,+1.64758016e+00,-5.36865091e-04,+1.40079511e-02,-1.01534570e-02,-4.52606015e-03,+1.88277584e-03,+1.39628510e-03,+1.63068612e-03,-7.29142888e-03,+9.36734471e-03,-8.27950956e-03,-1.54593249e-03,+5.18764458e-03,+2.70703158e+01,+2.70819160e+01,+2.70645625e+01,+2.70770103e+01,+1.43484806e-02,+1.52104341e-02,+1.55509498e-02,+1.63770920e-02,+5.52468312e+02,+3,+2.65836178e+02,+3.73416517e+02,+2.92357297e+02,+3.82525618e+02,+1.69296714e+02,+6.36844120e-01,
+6.11000000e+00,+0.00000000e+00,+3.56102609e+01,+4.22656777e-01,+1.23267149e+01,+1.11017167e-02,+1.64526496e+00,-5.36903701e-04,+1.40266005e-02,-1.01396082e-02,-4.50958050e-03,+1.88032440e-03,+1.39039185e-03,+1.62725298e-03,-7.28497132e-03,+9.35431346e-03,-8.27096623e-03,-1.54323812e-03,+5.18448999e-03,+2.71061900e+01,+2.71177755e+01,+2.71003910e+01,+2.71128308e+01,+1.43508726e-02,+1.52096476e-02,+1.55517152e-02,+1.63747635e-02,+5.51752389e+02,+3,+2.65838798e+02,+3.73296392e+02,+2.92237242e+02,+3.82026246e+02,+1.69520786e+02,+6.37680744e-01,
+6.12000000e+00,+0.00000000e+00,+3.57335949e+01,+4.24495219e-01,+1.23431561e+01,+1.10930249e-02,+1.64295508e+00,-5.36863510e-04,+1.40452259e-02,-1.01258167e-02,-4.49313553e-03,+1.87787468e-03,+1.38472989e-03,+1.62384825e-03,-7.27852192e-03,+9.34130938e-03,-8.26243909e-03,-1.54055497e-03,+5.18132916e-03,+2.71420132e+01,+2.71535839e+01,+2.71361687e+01,+2.71486002e+01,+1.43532632e-02,+1.52088656e-02,+1.55524830e-02,+1.63724427e-02,+5.51038039e+02,+3,+2.65841413e+02,+3.73176515e+02,+2.92117433e+02,+3.81527968e+02,+1.69744540e+02,+6.38516164e-01,
+6.13000000e+00,+0.00000000e+00,+3.58570931e+01,+4.26338188e-01,+1.23595742e+01,+1.10843246e-02,+1.64065053e+00,-5.37045667e-04,+1.40638275e-02,-1.01120803e-02,-4.47672499e-03,+1.87542668e-03,+1.37929863e-03,+1.62046926e-03,-7.27207955e-03,+9.32833235e-03,-8.25392779e-03,-1.53788253e-03,+5.17816273e-03,+2.71777856e+01,+2.71893414e+01,+2.71718957e+01,+2.71843186e+01,+1.43556523e-02,+1.52080878e-02,+1.55532525e-02,+1.63701293e-02,+5.50325246e+02,+3,+2.65844023e+02,+3.73056884e+02,+2.91997868e+02,+3.81030782e+02,+1.69967975e+02,+6.39350382e-01,
+6.14000000e+00,+0.00000000e+00,+3.59807553e+01,+4.28185685e-01,+1.23759692e+01,+1.10756178e-02,+1.63835042e+00,-5.36620340e-04,+1.40824051e-02,-1.00983967e-02,-4.46034861e-03,+1.87298053e-03,+1.37409535e-03,+1.61711348e-03,-7.26564311e-03,+9.31538213e-03,-8.24543190e-03,-1.53522032e-03,+5.17499126e-03,+2.72135072e+01,+2.72250480e+01,+2.72075721e+01,+2.72199863e+01,+1.43580396e-02,+1.52073143e-02,+1.55540234e-02,+1.63678229e-02,+5.49614033e+02,+3,+2.65846628e+02,+3.72937499e+02,+2.91878548e+02,+3.80534684e+02,+1.70191093e+02,+6.40183401e-01,
+6.15000000e+00,+0.00000000e+00,+3.61045813e+01,+4.30037710e-01,+1.23923412e+01,+1.10669061e-02,+1.63605545e+00,-5.36354885e-04,+1.41009588e-02,-1.00847636e-02,-4.44400619e-03,+1.87053642e-03,+1.36911541e-03,+1.61377862e-03,-7.25921156e-03,+9.30245848e-03,-8.23695099e-03,-1.53256789e-03,+5.17181520e-03,+2.72491783e+01,+2.72607038e+01,+2.72431979e+01,+2.72556032e+01,+1.43604251e-02,+1.52065447e-02,+1.55547951e-02,+1.63655230e-02,+5.48904338e+02,+3,+2.65849228e+02,+3.72818358e+02,+2.91759472e+02,+3.80039670e+02,+1.70413894e+02,+6.41015223e-01,
+6.16000000e+00,+0.00000000e+00,+3.62285708e+01,+4.31894263e-01,+1.24086903e+01,+1.10581911e-02,+1.63376555e+00,-5.35951667e-04,+1.41194887e-02,-1.00711787e-02,-4.42769751e-03,+1.86809451e-03,+1.36435248e-03,+1.61046247e-03,-7.25278412e-03,+9.28956127e-03,-8.22848479e-03,-1.52992493e-03,+5.16863493e-03,+2.72847989e+01,+2.72963091e+01,+2.72787733e+01,+2.72911695e+01,+1.43628084e-02,+1.52057789e-02,+1.55555673e-02,+1.63632293e-02,+5.48196213e+02,+3,+2.65851823e+02,+3.72699460e+02,+2.91640639e+02,+3.79545737e+02,+1.70636378e+02,+6.41845852e-01,
+6.17000000e+00,+0.00000000e+00,+3.63527237e+01,+4.33755345e-01,+1.24250166e+01,+1.10494741e-02,+1.63148078e+00,-5.35184848e-04,+1.41379947e-02,-1.00576400e-02,-4.41142241e-03,+1.86565485e-03,+1.35979887e-03,+1.60716301e-03,-7.24636028e-03,+9.27669044e-03,-8.22003323e-03,-1.52729118e-03,+5.16545088e-03,+2.73203690e+01,+2.73318638e+01,+2.73142983e+01,+2.73266853e+01,+1.43651894e-02,+1.52050168e-02,+1.55563394e-02,+1.63609415e-02,+5.47489629e+02,+3,+2.65854412e+02,+3.72580805e+02,+2.91522047e+02,+3.79052881e+02,+1.70858547e+02,+6.42675290e-01,
+6.18000000e+00,+0.00000000e+00,+3.64770396e+01,+4.35620956e-01,+1.24413199e+01,+1.10407562e-02,+1.62920088e+00,-5.34574473e-04,+1.41564768e-02,-1.00441455e-02,-4.39518072e-03,+1.86321740e-03,+1.35544581e-03,+1.60387833e-03,-7.23993972e-03,+9.26384618e-03,-8.21159637e-03,-1.52466639e-03,+5.16226359e-03,+2.73558890e+01,+2.73673681e+01,+2.73497732e+01,+2.73621507e+01,+1.43675679e-02,+1.52042581e-02,+1.55571112e-02,+1.63586591e-02,+5.46784567e+02,+3,+2.65856996e+02,+3.72462391e+02,+2.91403697e+02,+3.78561098e+02,+1.71080402e+02,+6.43503541e-01,
+6.19000000e+00,+0.00000000e+00,+3.66015185e+01,+4.37491096e-01,+1.24576005e+01,+1.10320384e-02,+1.62692538e+00,-5.34062675e-04,+1.41749352e-02,-1.00306930e-02,-4.37897230e-03,+1.86078196e-03,+1.35128376e-03,+1.60060669e-03,-7.23352209e-03,+9.25102869e-03,-8.20317429e-03,-1.52205037e-03,+5.15907355e-03,+2.73913587e+01,+2.74028221e+01,+2.73851980e+01,+2.73975659e+01,+1.43699436e-02,+1.52035027e-02,+1.55578824e-02,+1.63563820e-02,+5.46080991e+02,+3,+2.65859576e+02,+3.72344218e+02,+2.91285587e+02,+3.78070386e+02,+1.71301942e+02,+6.44330606e-01,
+6.20000000e+00,+0.00000000e+00,+3.67261599e+01,+4.39365765e-01,+1.24738584e+01,+1.10233215e-02,+1.62465543e+00,-5.33208607e-04,+1.41933697e-02,-1.00172809e-02,-4.36279703e-03,+1.85834829e-03,+1.34730261e-03,+1.59734638e-03,-7.22710708e-03,+9.23823812e-03,-8.19476711e-03,-1.51944294e-03,+5.15588122e-03,+2.74267784e+01,+2.74382259e+01,+2.74205728e+01,+2.74329309e+01,+1.43723163e-02,+1.52027504e-02,+1.55586526e-02,+1.63541098e-02,+5.45378945e+02,+3,+2.65862150e+02,+3.72226284e+02,+2.91167718e+02,+3.77580739e+02,+1.71523170e+02,+6.45156490e-01,
+6.21000000e+00,+0.00000000e+00,+3.68509638e+01,+4.41244964e-01,+1.24900936e+01,+1.10146063e-02,+1.62239015e+00,-5.32315704e-04,+1.42117805e-02,-1.00039074e-02,-4.34665480e-03,+1.85591617e-03,+1.34349193e-03,+1.59409578e-03,-7.22069447e-03,+9.22547467e-03,-8.18637495e-03,-1.51684397e-03,+5.15268700e-03,+2.74621481e+01,+2.74735797e+01,+2.74558977e+01,+2.74682459e+01,+1.43746858e-02,+1.52020010e-02,+1.55594216e-02,+1.63518424e-02,+5.44678446e+02,+3,+2.65864719e+02,+3.72108590e+02,+2.91050087e+02,+3.77092155e+02,+1.71744084e+02,+6.45981194e-01,
+6.22000000e+00,+0.00000000e+00,+3.69759299e+01,+4.43128693e-01,+1.25063061e+01,+1.10058934e-02,+1.62012902e+00,-5.31663934e-04,+1.42301675e-02,-9.99057070e-03,-4.33054552e-03,+1.85348539e-03,+1.33984108e-03,+1.59085334e-03,-7.21428416e-03,+9.21273842e-03,-8.17799792e-03,-1.51425327e-03,+5.14949137e-03,+2.74974680e+01,+2.75088835e+01,+2.74911730e+01,+2.75035109e+01,+1.43770518e-02,+1.52012543e-02,+1.55601891e-02,+1.63495795e-02,+5.43979444e+02,+3,+2.65867284e+02,+3.71991133e+02,+2.90932694e+02,+3.76604631e+02,+1.71964687e+02,+6.46804721e-01,
+6.23000000e+00,+0.00000000e+00,+3.71010579e+01,+4.45016952e-01,+1.25224960e+01,+1.09971832e-02,+1.61787346e+00,-5.30725338e-04,+1.42485307e-02,-9.97726938e-03,-4.31446912e-03,+1.85105595e-03,+1.33633915e-03,+1.58761760e-03,-7.20787608e-03,+9.20002939e-03,-8.16963610e-03,-1.51167058e-03,+5.14629495e-03,+2.75327382e+01,+2.75441374e+01,+2.75263986e+01,+2.75387261e+01,+1.43794141e-02,+1.52005102e-02,+1.55609550e-02,+1.63473209e-02,+5.43281985e+02,+3,+2.65869843e+02,+3.71873914e+02,+2.90815539e+02,+3.76118162e+02,+1.72184979e+02,+6.47627075e-01,
+6.24000000e+00,+0.00000000e+00,+3.72263477e+01,+4.46909740e-01,+1.25386634e+01,+1.09884763e-02,+1.61562291e+00,-5.29947984e-04,+1.42668702e-02,-9.96400198e-03,-4.29842553e-03,+1.84862783e-03,+1.33297523e-03,+1.58438720e-03,-7.20147025e-03,+9.18734755e-03,-8.16128949e-03,-1.50909552e-03,+5.14309845e-03,+2.75679588e+01,+2.75793415e+01,+2.75615747e+01,+2.75738916e+01,+1.43817725e-02,+1.51997686e-02,+1.55617190e-02,+1.63450666e-02,+5.42586007e+02,+3,+2.65872397e+02,+3.71756931e+02,+2.90698620e+02,+3.75632746e+02,+1.72404961e+02,+6.48448257e-01,
+6.25000000e+00,+0.00000000e+00,+3.73517990e+01,+4.48807059e-01,+1.25548083e+01,+1.09797728e-02,+1.61337772e+00,-5.29266943e-04,+1.42851859e-02,-9.95076718e-03,-4.28241471e-03,+1.84620118e-03,+1.32973828e-03,+1.58116094e-03,-7.19506662e-03,+9.17469277e-03,-8.15295805e-03,-1.50652774e-03,+5.13990257e-03,+2.76031298e+01,+2.76144961e+01,+2.75967014e+01,+2.76090075e+01,+1.43841269e-02,+1.51990292e-02,+1.55624810e-02,+1.63428163e-02,+5.41891527e+02,+3,+2.65874946e+02,+3.71640183e+02,+2.90581938e+02,+3.75148378e+02,+1.72624633e+02,+6.49268270e-01,
